SeriesTicker,SeriesName,EventTicker,MarketTicker,Time,EventEndTime,VolumeInDollar,OpenInterest,YesProb,NoProb,EventResult,RulesPrimary,KalshiURL,Tags
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31SACMONT,KXNCAAWBGAME-26JAN31SACMONT-SAC,2026-01-31T17:00:00+00:00,2026-01-31T23:26:21Z,18708.00,462,0.54,0.46,yes,"If Sacramento St. wins the Sacramento St. at Montana women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31sacmont,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31UTAHBYU,KXNCAAWBGAME-26JAN31UTAHBYU-UTAH,2026-01-31T18:00:00+00:00,2026-01-31T23:41:18Z,9669.00,2308,0.56,0.44,no,"If Utah wins the Utah at BYU women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31utahbyu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31UTAHBYU,KXNCAAWBGAME-26JAN31UTAHBYU-BYU,2026-01-31T18:00:00+00:00,2026-01-31T23:41:18Z,11611.00,1,0.67,0.33,yes,"If BYU wins the Utah at BYU women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31utahbyu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31UTACBU,KXNCAAWBGAME-26JAN31UTACBU-UTA,2026-01-31T17:00:00+00:00,2026-01-31T23:21:55Z,2219.00,537,0.21,0.79,no,"If UT Arlington wins the UT Arlington at California Baptist women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31utacbu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31UTACBU,KXNCAAWBGAME-26JAN31UTACBU-CBU,2026-01-31T17:00:00+00:00,2026-01-31T23:21:55Z,4147.00,1,0.8,0.2,yes,"If California Baptist wins the UT Arlington at California Baptist women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31utacbu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31SJSUBSU,KXNCAAWBGAME-26JAN31SJSUBSU-SJSU,2026-01-31T17:00:00+00:00,2026-01-31T23:06:47Z,17101.00,120,0.06,0.94,no,"If San Jose St. wins the San Jose St. at Boise St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31sjsubsu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31SJSUBSU,KXNCAAWBGAME-26JAN31SJSUBSU-BSU,2026-01-31T17:00:00+00:00,2026-01-31T23:06:47Z,3470.00,1,0.86,0.14,yes,"If Boise St. wins the San Jose St. at Boise St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31sjsubsu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31CHSOSCUS,KXNCAAWBGAME-26JAN31CHSOSCUS-SCUS,2026-01-31T11:00:00+00:00,2026-01-31T16:06:22Z,14721.00,9537,0.01,0.99,no,"If USC Upstate wins the Charleston Southern at USC Upstate women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31chsoscus,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31CHSOSCUS,KXNCAAWBGAME-26JAN31CHSOSCUS-CHSO,2026-01-31T10:00:00+00:00,2026-01-31T16:06:22Z,3808.00,3738,0.99,0.01,yes,"If Charleston Southern wins the Charleston Southern at USC Upstate women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31chsoscus,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31PRSTMTST,KXNCAAWBGAME-26JAN31PRSTMTST-PRST,2026-01-31T18:00:00+00:00,2026-01-31T23:55:56Z,24651.00,11454,0.02,0.98,no,"If Portland St. wins the Portland St. at Montana St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31prstmtst,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31PRSTMTST,KXNCAAWBGAME-26JAN31PRSTMTST-MTST,2026-01-31T18:00:00+00:00,2026-01-31T23:55:56Z,4369.00,437,0.99,0.01,yes,"If Montana St. wins the Portland St. at Montana St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31prstmtst,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31ARPBMVSU,KXNCAAWBGAME-26JAN31ARPBMVSU-MVSU,2026-01-31T15:00:00+00:00,2026-01-31T21:28:43Z,365.00,19,0.5,0.5,no,"If Mississippi Valley St. wins the Arkansas-Pine Bluff at Mississippi Valley St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31arpbmvsu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31ARPBMVSU,KXNCAAWBGAME-26JAN31ARPBMVSU-ARPB,2026-01-31T16:00:00+00:00,2026-01-31T21:28:43Z,5724.00,446,0.56,0.44,yes,"If Arkansas-Pine Bluff wins the Arkansas-Pine Bluff at Mississippi Valley St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31arpbmvsu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31NAVYLMD,KXNCAAWBGAME-26JAN31NAVYLMD-NAVY,2026-01-31T18:00:00+00:00,2026-01-31T23:36:03Z,5563.00,77,0.86,0.14,yes,"If Navy wins the Navy at Loyola Maryland women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31navylmd,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31NAVYLMD,KXNCAAWBGAME-26JAN31NAVYLMD-LMD,2026-01-31T18:00:00+00:00,2026-01-31T23:36:03Z,2596.00,46,0.15,0.85,no,"If Loyola Maryland wins the Navy at Loyola Maryland women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31navylmd,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31TARLUTU,KXNCAAWBGAME-26JAN31TARLUTU-UTU,2026-01-31T17:00:00+00:00,2026-01-31T22:56:49Z,1086.00,22,0.38,0.62,no,"If Utah Tech wins the Tarleton St. at Utah Tech women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31tarlutu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31NMSUUTEP,KXNCAAWBGAME-26JAN31NMSUUTEP-UTEP,2026-01-31T17:00:00+00:00,2026-01-31T23:26:22Z,7112.00,7,0.67,0.33,yes,"If UTEP wins the New Mexico St. at UTEP women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31nmsuutep,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31NMSUUTEP,KXNCAAWBGAME-26JAN31NMSUUTEP-NMSU,2026-01-31T17:00:00+00:00,2026-01-31T23:26:22Z,2585.00,641,0.39,0.61,no,"If New Mexico St. wins the New Mexico St. at UTEP women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31nmsuutep,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31PEPPSCU,KXNCAAWBGAME-26JAN31PEPPSCU-PEPP,2026-01-31T17:00:00+00:00,2026-01-31T23:26:07Z,22773.00,1,0.23,0.77,yes,"If Pepperdine wins the Pepperdine at Santa Clara women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31peppscu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31NEVSDSU,KXNCAAWBGAME-26JAN31NEVSDSU-SDSU,2026-01-31T17:00:00+00:00,2026-01-31T23:06:48Z,9178.00,10,0.93,0.07,yes,"If San Diego St. wins the Nevada at San Diego St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31nevsdsu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31NEVSDSU,KXNCAAWBGAME-26JAN31NEVSDSU-NEV,2026-01-31T17:00:00+00:00,2026-01-31T23:06:48Z,12916.00,68,0.04,0.96,no,"If Nevada wins the Nevada at San Diego St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31nevsdsu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31FAMUAAMU,KXNCAAWBGAME-26JAN31FAMUAAMU-FAMU,2026-01-31T17:00:00+00:00,2026-01-31T22:42:30Z,2773.00,42,0.17,0.83,no,"If Florida A&M wins the Florida A&M at Alabama A&M women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31famuaamu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31UCFISU,KXNCAAWBGAME-26JAN31UCFISU-UCF,2026-01-31T16:00:00+00:00,2026-01-31T22:27:20Z,6595.00,899,0.04,0.96,no,"If UCF wins the UCF at Iowa St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31ucfisu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31UCFISU,KXNCAAWBGAME-26JAN31UCFISU-ISU,2026-01-31T16:00:00+00:00,2026-01-31T22:27:20Z,8707.00,108,0.95,0.05,yes,"If Iowa St. wins the UCF at Iowa St. women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31ucfisu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31CSUUNLV,KXNCAAWBGAME-26JAN31CSUUNLV-UNLV,2026-01-31T17:00:00+00:00,2026-01-31T22:37:19Z,11687.00,1,0.75,0.25,yes,"If UNLV wins the Colorado St. at UNLV women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31csuunlv,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31CSUUNLV,KXNCAAWBGAME-26JAN31CSUUNLV-CSU,2026-01-31T17:00:00+00:00,2026-01-31T22:37:19Z,11022.00,609,0.41,0.59,no,"If Colorado St. wins the Colorado St. at UNLV women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31csuunlv,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31SLUGMU,KXNCAAWBGAME-26JAN31SLUGMU-SLU,2026-01-31T16:00:00+00:00,2026-01-31T22:22:40Z,1539.00,4,0.14,0.86,no,"If Saint Louis wins the Saint Louis at George Mason women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31slugmu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31SLUGMU,KXNCAAWBGAME-26JAN31SLUGMU-GMU,2026-01-31T16:00:00+00:00,2026-01-31T22:22:40Z,4548.00,1,0.85,0.15,yes,"If George Mason wins the Saint Louis at George Mason women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31slugmu,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31TXSOPV,KXNCAAWBGAME-26JAN31TXSOPV-TXSO,2026-01-31T18:00:00+00:00,2026-02-01T00:15:54Z,32368.00,3388,0.88,0.12,yes,"If Texas Southern wins the Texas Southern at Prairie View A&M women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31txsopv,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31VALPUIC,KXNCAAWBGAME-26JAN31VALPUIC-VALP,2026-01-31T16:00:00+00:00,2026-01-31T22:22:40Z,2978.00,713,0.05,0.95,no,"If Valparaiso wins the Valparaiso at UIC women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31valpuic,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31VALPUIC,KXNCAAWBGAME-26JAN31VALPUIC-UIC,2026-01-31T16:00:00+00:00,2026-01-31T22:22:40Z,5124.00,1,0.87,0.13,yes,"If UIC wins the Valparaiso at UIC women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31valpuic,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31USUUNM,KXNCAAWBGAME-26JAN31USUUNM-USU,2026-01-31T16:00:00+00:00,2026-01-31T22:22:39Z,3263.00,27,0.05,0.95,no,"If Utah St. wins the Utah St. at New Mexico women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31usuunm,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31USUUNM,KXNCAAWBGAME-26JAN31USUUNM-UNM,2026-01-31T17:00:00+00:00,2026-01-31T22:22:39Z,6192.00,1,0.85,0.15,yes,"If New Mexico wins the Utah St. at New Mexico women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31usuunm,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31WRSTMILW,KXNCAAWBGAME-26JAN31WRSTMILW-WRST,2026-01-31T17:00:00+00:00,2026-01-31T22:37:07Z,2547.00,714,0.35,0.65,no,"If Wright St. wins the Wright St. at Milwaukee women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31wrstmilw,Basketball
KXNCAAWBGAME,College Basketball Women's Game,KXNCAAWBGAME-26JAN31SBONLCHI,KXNCAAWBGAME-26JAN31SBONLCHI-SBON,2026-01-31T16:00:00+00:00,2026-01-31T22:13:04Z,1488.00,696,0.36,0.64,no,"If St. Bonaventure wins the St. Bonaventure at Loyola Chicago women's college basketball game originally scheduled for Jan 31, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaawbgame/college-basketball-womens-game/kxncaawbgame-26jan31sbonlchi,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06FCBBVG,KXEUROLEAGUEGAME-26FEB06FCBBVG-FCB,2026-02-06T16:00:00+00:00,2026-02-06T21:44:57Z,229899.00,1686,0.57,0.43,yes,"If FC Barcelona wins the FC Barcelona at Baskonia Vitoria-Gasteiz professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06fcbbvg,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06FCBBVG,KXEUROLEAGUEGAME-26FEB06FCBBVG-BVG,2026-02-06T16:00:00+00:00,2026-02-06T21:44:57Z,151251.00,149,0.44,0.56,no,"If Baskonia Vitoria-Gasteiz wins the FC Barcelona at Baskonia Vitoria-Gasteiz professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06fcbbvg,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06VIBOPI,KXEUROLEAGUEGAME-26FEB06VIBOPI-VIB,2026-02-06T15:00:00+00:00,2026-02-06T21:10:05Z,138556.00,5229,0.15,0.85,no,"If Virtus Bologna wins the Virtus Bologna at BC Olympiakos Piraeus professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06vibopi,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06VIBOPI,KXEUROLEAGUEGAME-26FEB06VIBOPI-OPI,2026-02-06T15:00:00+00:00,2026-02-06T21:10:05Z,35463.00,2290,0.86,0.14,yes,"If BC Olympiakos Piraeus wins the Virtus Bologna at BC Olympiakos Piraeus professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06vibopi,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06OLMASV,KXEUROLEAGUEGAME-26FEB06OLMASV-OLM,2026-02-06T15:00:00+00:00,2026-02-06T21:04:54Z,263711.00,596,0.58,0.42,yes,"If Olimpia Milano wins the Olimpia Milano at ASVEL Lyon-Villeurbanne professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06olmasv,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06OLMASV,KXEUROLEAGUEGAME-26FEB06OLMASV-ASV,2026-02-06T15:00:00+00:00,2026-02-06T21:04:54Z,118432.00,74,0.43,0.57,no,"If ASVEL Lyon-Villeurbanne wins the Olimpia Milano at ASVEL Lyon-Villeurbanne professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06olmasv,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06MTACZV,KXEUROLEAGUEGAME-26FEB06MTACZV-MTA,2026-02-06T15:00:00+00:00,2026-02-06T21:20:28Z,368146.00,1101,0.26,0.74,yes,"If Maccabi Tel-Aviv wins the Maccabi Tel-Aviv at KK Crvena zvezda Belgrade professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06mtaczv,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06MTACZV,KXEUROLEAGUEGAME-26FEB06MTACZV-CZV,2026-02-06T15:00:00+00:00,2026-02-06T21:20:28Z,220696.00,1493,0.75,0.25,no,"If KK Crvena zvezda Belgrade wins the Maccabi Tel-Aviv at KK Crvena zvezda Belgrade professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06mtaczv,Basketball
KXEUROLEAGUEGAME,Euroleague Game,KXEUROLEAGUEGAME-26FEB06ZALEFS,KXEUROLEAGUEGAME-26FEB06ZALEFS-ZAL,2026-02-06T13:00:00+00:00,2026-02-06T19:25:01Z,272704.00,4510,0.54,0.46,no,"If BC Zalgiris Kaunas wins the BC Zalgiris Kaunas at Anadolu Efes SK professional Euroleague basketball game originally scheduled for Feb 6, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxeuroleaguegame/euroleague-game/kxeuroleaguegame-26feb06zalefs,Basketball
